"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDX13","OUT010",702.924621582031
"FDF52","OUT046",3288.45727539062
"FDT11","OUT013",2769.56958007812
"FDB08","OUT013",2339.49365234375
"FDQ28","OUT018",2400.609375
"FDD29","OUT045",4297.89453125
"NCQ29","OUT027",5430.783203125
"NCO02","OUT013",827.738647460938
"FDR56","OUT010",511.633331298828
"NCM54","OUT049",2226.76123046875
"FDP51","OUT035",1963.69494628906
"FDT38","OUT013",1204.04333496094
"FDZ20","OUT018",3149.49682617188
"FDJ53","OUT013",1946.49719238281
"FDX13","OUT049",3863.2158203125
"FDP58","OUT035",3644.38696289062
"NCK31","OUT019",119.657913208008
"FDA35","OUT018",1700.95556640625
"FDV37","OUT018",2662.94775390625
"NCO07","OUT027",4396.1357421875
"FDA20","OUT045",2739.15893554688
"FDZ59","OUT035",2907.56909179688
"NCY17","OUT017",686.937622070312
"FDQ28","OUT035",2762.10864257812
"FDV35","OUT017",2455.66479492188
"FDQ36","OUT013",671.109130859375
"FDD34","OUT018",2305.88256835938
"FDK51","OUT045",4196.56396484375
"FDV31","OUT035",2491.25268554688
"FDR04","OUT035",1645.81408691406
"FDR14","OUT049",815.3818359375
"DRC36","OUT010",536.00048828125
"FDE39","OUT019",316.570831298828
"FDP57","OUT049",1801.65161132812
"FDE57","OUT046",2202.55639648438
"NCN18","OUT046",1871.80041503906
"NCQ05","OUT018",2388.58154296875
"FDW47","OUT035",2080.00146484375
"FDV46","OUT035",2199.07104492188
"NCP29","OUT045",989.107666015625
"FDE09","OUT018",1536.5986328125
"NCU06","OUT027",5582.69287109375
"FDT19","OUT010",541.215881347656
"DRF15","OUT017",2343.39428710938
"DRI51","OUT013",2820.74267578125
"NCX54","OUT013",1662.31896972656
"DRE01","OUT013",4089.46044921875
"NCB07","OUT045",2883.7333984375
"FDU50","OUT035",1738.13293457031
"FDG40","OUT035",698.583251953125
"FDW10","OUT018",3176.19165039062
"FDX51","OUT013",3120.43627929688
"NCP17","OUT045",1012.71734619141
"FDP21","OUT035",3438.3525390625
"FDL04","OUT045",1534.34777832031
"FDV23","OUT013",2015.12744140625
"FDF24","OUT046",1429.90710449219
"FDH56","OUT027",3108.5810546875
"FDB51","OUT049",882.665710449219
"FDI58","OUT027",2501.74365234375
"FDR20","OUT013",655.533264160156
"FDC51","OUT018",1803.5849609375
"FDB16","OUT027",2477.42529296875
"FDE40","OUT049",956.059387207031
"NCM17","OUT035",793.703247070312
"FDU56","OUT035",3307.90991210938
"FDS32","OUT019",436.822296142578
"FDX02","OUT049",3953.62036132812
"FDT39","OUT027",3795.53393554688
"FDE35","OUT017",835.547058105469
"NCI42","OUT019",453.809448242188
"DRL23","OUT046",1560.80895996094
"FDA10","OUT046",1771.63586425781
"FDA11","OUT013",1614.71936035156
"NCM06","OUT046",2526.24267578125
"NCT05","OUT035",4041.32836914062
"NCQ02","OUT010",459.244445800781
"NCY06","OUT049",2491.35302734375
"FDY56","OUT035",4429.7568359375
"FDL02","OUT035",1702.458984375
"NCI06","OUT035",2992.66162109375
"FDQ14","OUT045",2341.009765625
"FDQ12","OUT017",3754.66284179688
"FDP36","OUT046",899.837585449219
"FDK21","OUT027",6260.904296875
"FDO40","OUT045",2349.11987304688
"NCK54","OUT019",372.417175292969
"FDY09","OUT018",2591.21801757812
"NCW30","OUT049",4264.169921875
"NCC55","OUT027",1092.58911132812
"FDE58","OUT018",1642.38598632812
"FDR39","OUT013",3303.87475585938
"FDU28","OUT049",3125.55078125
"FDH08","OUT017",3581.7197265625
"FDG35","OUT045",2484.74609375
"FDG22","OUT049",710.425354003906
"FDC34","OUT035",2958.62329101562
"FDP15","OUT018",3744.53784179688
"FDK34","OUT010",485.484802246094
"FDU45","OUT035",2094.162109375
"FDQ04","OUT027",1116.02001953125
"FDX22","OUT018",3029.05712890625
"FDB45","OUT017",1631.71704101562
"NCH43","OUT027",5128.88818359375
"DRE60","OUT046",4080.1904296875
"FDD17","OUT027",6095.26708984375
"NCM54","OUT017",2104.83178710938
"NCH55","OUT013",2039.35827636719
"NCT06","OUT017",2660.40283203125
"FDA48","OUT027",4932.806640625
"FDY58","OUT027",7175.98876953125
"FDO25","OUT045",3647.06005859375
"FDN50","OUT045",1514.34606933594
"FDH35","OUT035",2774.04516601562
"FDK09","OUT045",3752.90112304688
"FDO16","OUT013",1542.46398925781
"FDW11","OUT045",1078.92639160156
"FDU47","OUT027",3483.19848632812
"NCQ42","OUT010",181.97770690918
"FDK55","OUT027",2785.291015625
"FDN08","OUT049",1838.65625
"FDT57","OUT045",3641.72314453125
"FDJ12","OUT018",3420.91040039062
"DRL59","OUT017",944.0107421875
"NCN53","OUT046",613.688659667969
"FDO51","OUT010",124.459770202637
"FDK56","OUT017",3095.73217773438
"FDY12","OUT035",962.620727539062
"FDU15","OUT035",711.981628417969
"FDQ19","OUT046",3043.767578125
"DRF15","OUT045",2443.576171875
"DRE25","OUT019",224.955337524414
"FDK57","OUT018",1719.724609375
"FDD33","OUT010",731.214904785156
"FDR34","OUT027",6546.18310546875
"FDU04","OUT045",1976.22192382812
"FDE35","OUT019",208.300857543945
"NCD31","OUT035",2932.87915039062
"FDJ56","OUT035",1530.53894042969
"NCU53","OUT046",2367.41577148438
"FDD39","OUT035",3858.28979492188
"NCU17","OUT019",291.539886474609
"FDJ20","OUT046",1809.38757324219
"NCW41","OUT018",2608.11328125
"FDL52","OUT035",716.591796875
"FDS39","OUT035",2449.15795898438
"DRJ47","OUT045",2660.70947265625
"FDP13","OUT010",59.8762054443359
"DRK39","OUT010",245.729690551758
"FDF28","OUT010",262.100982666016
"FDB09","OUT045",1837.78833007812
"FDM51","OUT046",1364.37353515625
"DRM49","OUT018",547.215576171875
"DRF23","OUT013",2361.29736328125
"DRH01","OUT035",3015.14135742188
"FDH12","OUT027",2728.5947265625
"FDA28","OUT019",262.397674560547
"FDW37","OUT018",1193.13610839844
"FDF02","OUT046",1722.70080566406
"DRL37","OUT046",696.879028320312
"NCF43","OUT046",2024.78576660156
"FDH08","OUT010",687.299865722656
"FDR34","OUT019",1021.5390625
"NCK19","OUT049",3401.27124023438
"NCD55","OUT018",407.113006591797
"FDT27","OUT049",3450.2119140625
"FDQ57","OUT045",2314.15161132812
"FDA47","OUT035",2643.09619140625
"DRG15","OUT027",1792.82592773438
"FDE05","OUT018",1970.91687011719
"FDN46","OUT046",1742.75720214844
"FDX27","OUT027",2575.4150390625
"FDT51","OUT045",1673.31665039062
"FDU33","OUT013",749.145874023438
"FDJ16","OUT027",1589.6982421875
"FDD20","OUT019",397.760681152344
"FDT36","OUT049",621.95751953125
"DRF15","OUT027",2865.0654296875
"FDN52","OUT010",214.8876953125
"FDC22","OUT027",5692.04443359375
"FDX15","OUT045",2449.51025390625
"FDT13","OUT013",3361.58764648438
"FDU04","OUT017",2256.89868164062
"FDU31","OUT019",368.269714355469
"FDW59","OUT027",2224.1142578125
"NCO29","OUT046",2401.5751953125
"FDL15","OUT035",2628.95874023438
"FDI41","OUT049",2562.22045898438
"FDQ48","OUT049",1686.68469238281
"DRI39","OUT013",1035.47790527344
"FDI08","OUT013",4248.841796875
"FDC21","OUT049",1900.13403320312
"FDF58","OUT035",1094.27294921875
"FDS08","OUT010",194.393005371094
"FDE47","OUT045",2006.79370117188
"NCP18","OUT019",355.020721435547
"NCR41","OUT013",1553.51916503906
"FDA27","OUT013",3237.86303710938
"FDA43","OUT035",3151.82299804688
"FDA49","OUT045",1359.73071289062
"NCE55","OUT018",2433.34545898438
"DRM49","OUT027",1154.85131835938
"FDF22","OUT027",5320.8583984375
"FDQ15","OUT018",1297.21752929688
"NCS54","OUT017",3314.24243164062
"NCY05","OUT013",607.021484375
"FDR45","OUT046",4256.05615234375
"FDK57","OUT049",2143.3369140625
"FDF41","OUT010",448.008819580078
"FDV21","OUT046",2188.04052734375
"FDD51","OUT046",740.196655273438
"FDF33","OUT046",1817.12036132812
"FDA38","OUT046",3445.47314453125
"FDR56","OUT045",3046.39111328125
"NCN41","OUT017",2100.77392578125
"FDC60","OUT027",2440.71875
"FDB47","OUT045",3251.22802734375
"DRH01","OUT013",3087.61791992188
"FDW08","OUT046",1625.80737304688
"FDF38","OUT027",1209.55114746094
"FDY32","OUT017",2471.43969726562
"FDG34","OUT049",1733.79357910156
"FDG47","OUT019",510.160888671875
"NCF18","OUT035",3266.61206054688
"FDL39","OUT019",380.529663085938
"NCH55","OUT035",2236.41796875
"DRJ35","OUT049",915.543334960938
"FDS44","OUT035",4122.27294921875
"DRE01","OUT018",3921.42993164062
"FDY39","OUT013",3249.12353515625
"FDY32","OUT018",2451.498046875
"FDR33","OUT027",3395.98657226562
"NCP50","OUT049",1246.28051757812
"FDZ47","OUT018",1281.67834472656
"FDU57","OUT049",2369.765625
"FDY44","OUT013",3073.85009765625
"DRH59","OUT018",1089.03149414062
"FDB03","OUT027",6209.88427734375
"FDY46","OUT045",3091.08056640625
"FDM39","OUT045",2544.8701171875
"FDY36","OUT035",1211.10620117188
"NCM55","OUT035",3225.689453125
"FDJ50","OUT010",167.357833862305
"DRL60","OUT013",2295.40161132812
"NCJ54","OUT049",3881.14208984375
"FDX59","OUT017",563.604431152344
"FDI07","OUT013",3246.63623046875
"DRF51","OUT010",86.8986358642578
"FDM14","OUT017",1695.44812011719
"FDP21","OUT045",3341.19384765625
"FDE40","OUT035",1102.64196777344
"FDE05","OUT035",2530.77856445312
"FDM13","OUT027",3046.00805664062
"FDC34","OUT027",3852.16333007812
"NCI55","OUT018",2000.53662109375
"NCE43","OUT018",2454.2490234375
"FDW58","OUT018",1412.74682617188
"FDG60","OUT045",3843.95703125
"FDV31","OUT017",2481.0732421875
"FDR47","OUT013",3066.74389648438
"FDM60","OUT019",56.790843963623
"NCF06","OUT018",2609.62622070312
"NCN26","OUT027",3036.93359375
"FDQ59","OUT049",1336.04028320312
"FDF09","OUT046",580.404479980469
"NCS06","OUT017",3169.57153320312
"FDT44","OUT046",1777.0947265625
"FDI19","OUT017",3815.29736328125
"FDT22","OUT017",1064.6015625
"NCF54","OUT027",4657.34130859375
"DRG25","OUT045",3414.0126953125
"FDB59","OUT017",3219.99145507812
"FDQ37","OUT017",3857.48291015625
"FDP56","OUT035",782.356567382812
"FDW44","OUT035",2840.03564453125
"FDJ26","OUT010",567.736389160156
"FDU43","OUT018",2810.27880859375
"FDW33","OUT045",1513.05126953125
"NCX53","OUT027",3162.22094726562
"FDN56","OUT010",552.380737304688
"DRF15","OUT049",2415.07055664062
"FDO33","OUT017",2010.51293945312
"FDZ39","OUT010",197.870254516602
"NCJ19","OUT017",952.363464355469
"FDU01","OUT035",3717.1591796875
"FDT12","OUT035",3984.23120117188
"NCM18","OUT018",918.000549316406
"FDP19","OUT017",2107.46020507812
"NCR42","OUT049",534.971740722656
"FDN10","OUT046",1735.87756347656
"FDG44","OUT017",914.476135253906
"FDQ10","OUT046",3055.95141601562
"DRH13","OUT049",1434.32873535156
"FDT52","OUT013",3960.03686523438
"FDM56","OUT045",1628.00390625
"NCO43","OUT010",412.000732421875
"NCV29","OUT035",2948.33447265625
"NCF06","OUT013",4069.39990234375
"FDO50","OUT035",1464.22570800781
"FDT59","OUT013",3949.75756835938
"FDX40","OUT027",1233.6630859375
"FDE50","OUT017",3448.54809570312
"FDX51","OUT017",3275.22436523438
"NCD30","OUT018",1281.15795898438
"FDK15","OUT013",1750.5419921875
"FDL12","OUT045",1155.7451171875
"FDK46","OUT017",4338.42138671875
"DRH49","OUT010",156.391662597656
"FDQ57","OUT046",2326.36181640625
"FDY59","OUT017",1418.51257324219
"FDO09","OUT018",4125.4609375
"NCG30","OUT035",2004.33862304688
"FDM09","OUT017",2539.99853515625
"NCN17","OUT027",2778.53515625
"NCS42","OUT013",1356.53051757812
"FDD02","OUT019",365.402709960938
"FDE34","OUT013",3419.50708007812
"FDU38","OUT045",3134.90405273438
"FDB33","OUT046",2807.38500976562
"NCJ29","OUT017",1340.0859375
"FDZ27","OUT035",783.996826171875
"FDI40","OUT013",1540.15209960938
"FDG22","OUT013",610.47265625
"FDT51","OUT017",1864.19519042969
"FDF20","OUT018",2641.1689453125
"FDV50","OUT035",1970.80810546875
"FDT02","OUT049",615.77490234375
"DRC49","OUT017",2315.78637695312
"FDF26","OUT049",2397.986328125
"FDV52","OUT035",1782.58837890625
"FDX59","OUT049",687.61767578125
"FDV25","OUT035",4307.01025390625
"FDW23","OUT027",1055.67431640625
"FDE53","OUT018",1334.05310058594
"FDA19","OUT017",1911.36804199219
"FDH22","OUT046",2049.60864257812
"NCO41","OUT013",1551.78869628906
"FDX12","OUT017",4384.9296875
"FDF17","OUT013",3013.64697265625
"FDS11","OUT045",4004.2412109375
"FDR51","OUT035",2567.0341796875
"FDT49","OUT010",240.419204711914
"FDC56","OUT013",1988.44494628906
"FDR13","OUT027",2938.12451171875
"FDQ60","OUT035",2155.404296875
"FDN38","OUT049",4511.248046875
"NCL29","OUT013",2457.6142578125
"FDO13","OUT027",4339.8505859375
"FDE26","OUT018",2125.32250976562
"FDA31","OUT010",392.61767578125
"FDX14","OUT035",1342.70227050781
"FDA34","OUT045",3208.59716796875
"FDF26","OUT013",2557.71362304688
"FDE38","OUT045",2796.98461914062
"DRI11","OUT046",1910.22399902344
"FDQ60","OUT027",2822.40698242188
"FDL21","OUT027",619.45361328125
"DRC12","OUT027",5411.6083984375
"FDC47","OUT046",3597.27880859375
"FDE57","OUT045",1927.24658203125
"FDT14","OUT045",2099.44482421875
"NCZ53","OUT046",3452.169921875
"FDE28","OUT018",3915.25
"FDR19","OUT035",2590.52319335938
"NCF54","OUT019",405.385192871094
"FDZ08","OUT046",1273.13452148438
"NCJ05","OUT018",2331.8623046875
"FDF59","OUT046",1916.80798339844
"NCO05","OUT035",1926.76599121094
"FDW24","OUT018",677.705139160156
"NCX42","OUT018",2921.53295898438
"NCA53","OUT035",843.488830566406
"FDI45","OUT019",333.575744628906
"FDG46","OUT046",2112.17016601562
"FDM20","OUT010",590.605590820312
"FDW11","OUT010",162.996231079102
"FDX08","OUT035",3099.72778320312
"NCK17","OUT035",733.334655761719
"FDK32","OUT018",2223.93896484375
"NCA42","OUT035",2800.99145507812
"DRI01","OUT035",3130.52368164062
"NCL55","OUT049",4033.75610351562
"DRE25","OUT018",1332.04077148438
"FDD14","OUT017",3124.7841796875
"FDB10","OUT046",3219.36645507812
"DRN11","OUT035",2455.013671875
"FDP38","OUT018",602.658203125
"NCA30","OUT017",2992.28100585938
"FDT15","OUT017",3274.58740234375
"NCP55","OUT018",739.424133300781
"FDF12","OUT035",2493.27221679688
"FDM21","OUT018",3835.27270507812
"FDX56","OUT035",3902.091796875
"FDF10","OUT017",2748.49072265625
"FDT32","OUT045",2967.75561523438
"FDM51","OUT018",1284.82202148438
"NCR50","OUT018",2800.1171875
"FDI19","OUT049",3769.28442382812
"FDX21","OUT017",1652.74194335938
"FDR31","OUT035",2612.64526367188
"FDY02","OUT013",3978.6181640625
"NCA29","OUT045",2880.587890625
"NCX17","OUT046",2730.5546875
"FDM12","OUT045",2945.3046875
"FDI53","OUT027",3638.05419921875
"NCU30","OUT049",3121.35131835938
"FDC56","OUT027",3465.59497070312
"FDK27","OUT018",1896.68957519531
"NCK18","OUT017",3132.19946289062
"FDB52","OUT019",621.903076171875
"DRG25","OUT027",5845.4599609375
"FDZ13","OUT049",888.180114746094
"FDB57","OUT019",685.705993652344
"FDR40","OUT046",1228.35632324219
"NCO14","OUT019",74.3466644287109
"NCN19","OUT045",2871.32568359375
"FDQ28","OUT019",345.865692138672
"FDO13","OUT018",2244.986328125
"FDK48","OUT013",1332.14050292969
"FDU07","OUT018",2114.20703125
"FDW20","OUT046",1950.400390625
"FDV12","OUT010",306.788391113281
"FDH24","OUT013",2269.77026367188
"FDV59","OUT049",3677.326171875
"FDK57","OUT045",1969.71484375
"FDL16","OUT027",1302.86364746094
"NCQ17","OUT046",2461.85375976562
"FDJ15","OUT018",2857.24951171875
"FDX24","OUT049",1393.75610351562
"FDT47","OUT046",1885.12145996094
"FDT10","OUT049",1006.45147705078
"FDZ37","OUT018",1045.33837890625
"FDW43","OUT027",6674.5380859375
"DRN36","OUT017",1717.60632324219
"FDJ14","OUT045",1295.06787109375
"FDA32","OUT013",3337.28784179688
"FDJ38","OUT019",547.565979003906
"FDQ57","OUT017",2427.50073242188
"NCQ41","OUT019",442.763763427734
"FDG56","OUT049",1045.9677734375
"DRC13","OUT027",2986.71166992188
"FDV55","OUT035",2577.11108398438
"FDQ49","OUT045",2793.86767578125
"FDE29","OUT010",198.666229248047
"FDR03","OUT013",3517.25561523438
"FDD45","OUT049",1442.64794921875
"FDN38","OUT010",660.291809082031
"FDT56","OUT046",867.792236328125
"FDT48","OUT045",3274.28051757812
"FDU03","OUT049",3093.857421875
"FDC56","OUT010",237.325241088867
"NCO43","OUT027",2896.490234375
"FDQ27","OUT017",1956.88891601562
"FDR03","OUT046",2867.89379882812
"DRH23","OUT010",162.716461181641
"FDG22","OUT045",680.447692871094
"NCJ42","OUT013",1651.5185546875
"FDR24","OUT046",1359.8798828125
"FDW60","OUT035",2957.02172851562
"FDJ08","OUT013",3155.67163085938
"DRL59","OUT018",696.780822753906
"FDG60","OUT010",422.583679199219
"FDW27","OUT017",2303.26416015625
"FDX14","OUT018",1100.84289550781
"FDC20","OUT013",698.056884765625
"NCS29","OUT018",3430.25268554688
"FDJ56","OUT046",1487.22973632812
"FDB20","OUT019",277.501739501953
"FDL28","OUT027",5714.5634765625
"FDW01","OUT018",2028.08044433594
"FDL03","OUT046",2475.66357421875
"FDX22","OUT049",4022.68530273438
"FDJ21","OUT035",2880.5869140625
"FDR31","OUT045",2324.52075195312
"FDG21","OUT035",2804.76635742188
"FDS22","OUT027",1119.70080566406
"FDK08","OUT035",1595.61694335938
"FDE17","OUT018",2072.15087890625
"NCN30","OUT017",1497.77136230469
"FDT50","OUT046",1454.20678710938
"NCX42","OUT049",3068.25341796875
"FDJ12","OUT035",4079.83227539062
"NCA18","OUT027",2743.43359375
"FDP23","OUT019",454.743103027344
"FDX12","OUT013",4359.76513671875
"FDN40","OUT018",2110.38818359375
"FDV48","OUT035",1486.60534667969
"NCY54","OUT013",2948.74340820312
"FDL16","OUT010",56.5986099243164
"FDR45","OUT018",3278.04858398438
"FDJ52","OUT046",2435.10131835938
"DRG01","OUT017",1408.7568359375
"FDP52","OUT013",4248.94189453125
"FDU58","OUT017",3147.41479492188
"FDL02","OUT045",1671.71875
"FDG28","OUT013",3762.09814453125
"FDA19","OUT035",1896.76000976562
"FDW46","OUT027",2107.78564453125
"NCD43","OUT049",1487.8349609375
"DRG39","OUT013",878.47021484375
"NCF55","OUT049",691.119201660156
"FDJ07","OUT046",1841.53930664062
"FDE08","OUT046",2558.31005859375
"FDP56","OUT019",82.7186737060547
"FDT45","OUT045",761.496765136719
"FDF17","OUT018",2850.015625
"FDX44","OUT046",1209.17846679688
"FDM28","OUT027",4685.931640625
"FDI36","OUT049",2867.8115234375
"FDS07","OUT045",1735.79479980469
"FDD36","OUT045",1943.16845703125
"FDW11","OUT046",1055.90148925781
"FDN40","OUT049",2246.708984375
"NCQ18","OUT049",1723.80041503906
"NCQ54","OUT017",3155.87890625
"NCS42","OUT045",1595.79602050781
"DRH39","OUT010",223.754348754883
"FDC09","OUT027",2707.46069335938
"FDT08","OUT010",403.335571289062
"FDC08","OUT035",4081.96557617188
"FDT20","OUT017",676.871520996094
"FDS35","OUT035",1173.92980957031
"FDX58","OUT018",3271.44653320312
"FDW58","OUT046",1635.50244140625
"DRD27","OUT046",1489.49047851562
"FDH32","OUT019",227.992080688477
"FDS26","OUT035",4690.83056640625
"FDQ31","OUT046",1413.34631347656
"FDP11","OUT018",2941.013671875
"FDD58","OUT017",1781.49768066406
"FDM33","OUT045",3408.94921875
"FDZ16","OUT049",3420.93334960938
"NCS29","OUT010",185.868545532227
"NCM18","OUT019",201.922805786133
"FDP11","OUT049",3517.43017578125
"NCC42","OUT017",2292.30517578125
"DRM23","OUT046",2620.12475585938
"NCN55","OUT027",5499.85546875
"FDK46","OUT013",4319.91650390625
"FDR01","OUT046",3166.88793945312
"NCA05","OUT045",1952.76330566406
"NCP43","OUT017",2931.17456054688
"FDR12","OUT010",420.292816162109
"FDQ01","OUT013",3400.27465820312
"FDM13","OUT046",1968.03308105469
"FDQ19","OUT017",3591.154296875
"FDK56","OUT019",423.517303466797
"NCX06","OUT010",610.718933105469
"FDO56","OUT027",2776.19189453125
"FDU45","OUT045",2051.69702148438
"FDI16","OUT019",142.8603515625
"FDL32","OUT046",2022.08947753906
"FDA07","OUT046",2256.55029296875
"FDA14","OUT045",2247.87426757812
"FDV46","OUT027",3426.56127929688
"NCO07","OUT035",2822.79809570312
"NCP41","OUT046",1621.40551757812
"FDY60","OUT018",1822.53649902344
"FDN38","OUT017",4043.76049804688
"FDO15","OUT046",1146.41296386719
"FDT60","OUT013",1963.42211914062
"FDA55","OUT035",4205.7744140625
"FDE02","OUT010",312.55810546875
"DRJ39","OUT049",4002.83642578125
"FDV34","OUT035",1209.90185546875
"FDS20","OUT027",5437.8427734375
"FDF02","OUT027",2878.61767578125
"FDW40","OUT017",2344.10668945312
"NCB43","OUT046",3175.89892578125
"FDR58","OUT017",1385.20031738281
"DRJ59","OUT035",693.797607421875
"NCD30","OUT017",1571.95178222656
"FDE14","OUT017",1647.52941894531
"FDC28","OUT018",1362.24926757812
"FDU16","OUT018",933.539306640625
"NCD19","OUT035",883.021789550781
"FDU21","OUT046",666.749206542969
"FDV59","OUT027",5133.34228515625
"FDU03","OUT045",3337.56787109375
"FDC33","OUT010",523.043579101562
"NCR42","OUT035",635.153259277344
"DRH59","OUT035",1234.80432128906
"NCM31","OUT035",2172.8330078125
"FDS50","OUT035",4295.56201171875
"FDP39","OUT046",859.35595703125
"FDQ55","OUT013",1997.36901855469
"FDV36","OUT019",405.351348876953
"FDI05","OUT027",2331.24291992188
"FDS45","OUT027",2907.77197265625
"FDA39","OUT045",603.10498046875
"FDC37","OUT010",207.239517211914
"FDJ60","OUT027",4499.79248046875
"DRQ35","OUT046",2045.04626464844
"NCJ06","OUT046",1972.53662109375
"NCY42","OUT018",2454.525390625
"DRM37","OUT049",3379.31811523438
"FDR14","OUT045",786.045959472656
"FDE51","OUT049",629.314697265625
"FDT33","OUT017",2615.24096679688
"FDR08","OUT013",1840.52807617188
"FDE36","OUT010",439.017211914062
"FDL22","OUT019",224.853927612305
"FDR44","OUT013",2099.77465820312
"FDI56","OUT019",282.361907958984
"FDE47","OUT010",196.81640625
"FDV27","OUT010",212.278427124023
"FDV10","OUT049",859.389526367188
"FDC40","OUT045",1337.01843261719
"NCX41","OUT013",3477.97509765625
"NCQ38","OUT027",2607.01977539062
"FDV12","OUT027",2872.81591796875
"FDE52","OUT017",1390.76135253906
"FDG20","OUT027",4806.26611328125
"FDV16","OUT027",1206.91137695312
"FDI32","OUT017",1954.99157714844
"FDJ32","OUT049",889.6171875
"FDN39","OUT018",2071.27368164062
"FDY34","OUT017",2948.556640625
"FDC14","OUT035",783.378967285156
"FDA55","OUT017",4242.8642578125
"FDZ50","OUT010",823.511108398438
"DRG13","OUT049",2862.58911132812
"FDP01","OUT013",2084.6845703125
"NCG54","OUT017",2739.88354492188
"FDM13","OUT045",1679.58520507812
"NCO18","OUT027",4484.2109375
"NCW41","OUT013",2431.16943359375
"FDM52","OUT027",3756.31103515625
"NCF55","OUT035",751.353881835938
"FDT09","OUT046",2130.95751953125
"NCM19","OUT035",1900.97399902344
"FDW12","OUT018",1992.88659667969
"FDP15","OUT019",511.50830078125
"FDK36","OUT045",737.40771484375
"FDZ25","OUT035",3264.01123046875
"NCW06","OUT049",3294.49755859375
"FDW60","OUT046",2919.71508789062
"DRC49","OUT013",2258.70874023438
"NCT17","OUT035",3505.400390625
"NCN06","OUT018",2391.25219726562
"FDC45","OUT013",2774.36645507812
"DRJ47","OUT019",446.310699462891
"NCF06","OUT045",3526.900390625
"FDE21","OUT010",389.098297119141
"DRG27","OUT013",770.43212890625
"FDW40","OUT049",2377.98828125
"NCO53","OUT046",2757.91577148438
"FDE23","OUT049",708.972351074219
"FDQ16","OUT046",1770.31213378906
"FDS26","OUT045",3628.12841796875
"FDZ13","OUT010",70.0498580932617
"FDS14","OUT049",2268.46215820312
"FDC10","OUT045",1817.47058105469
"FDY16","OUT049",3433.30151367188
"FDJ20","OUT035",1843.63989257812
"FDV43","OUT035",677.419860839844
"FDZ32","OUT027",2521.73828125
"FDR23","OUT046",2779.35400390625
"FDN24","OUT035",927.924987792969
"FDE34","OUT027",5282.5029296875
"FDU31","OUT013",3112.63647460938
"FDW33","OUT018",1508.19189453125
"FDU26","OUT046",1831.78051757812
"FDE20","OUT027",3699.18017578125
"NCW05","OUT035",2221.5615234375
"FDB22","OUT018",2139.59912109375
"FDO56","OUT046",1904.123046875
"FDA19","OUT027",3635.2138671875
"DRI39","OUT045",944.362243652344
"FDH52","OUT018",733.514770507812
"FDZ50","OUT035",3533.79125976562
"NCN42","OUT035",2704.21435546875
"FDB53","OUT013",2657.67651367188
"DRG11","OUT017",1752.14599609375
"DRK11","OUT027",3473.09008789062
"FDQ60","OUT017",2049.3056640625
"FDT36","OUT017",602.85205078125
"DRG25","OUT018",3529.8115234375
"DRJ23","OUT046",2876.44482421875
"FDG05","OUT035",2537.09228515625
"NCK06","OUT018",2027.92077636719
"FDU52","OUT017",2327.79638671875
"FDW07","OUT018",1209.38732910156
"NCM17","OUT045",674.428283691406
"FDA22","OUT045",3218.47412109375
"NCA41","OUT018",2907.38012695312
"FDF38","OUT035",703.124755859375
"FDH52","OUT046",930.297912597656
"FDY58","OUT019",773.661926269531
"FDZ16","OUT045",3400.11499023438
"NCM18","OUT017",1184.0849609375
"FDA22","OUT018",2499.47485351562
"NCJ43","OUT035",2600.51806640625
"FDI34","OUT027",6937.46826171875
"FDG56","OUT046",1207.58520507812
"FDS34","OUT046",1906.56237792969
"DRC01","OUT035",815.694458007812
"FDQ04","OUT035",665.160461425781
"FDK04","OUT035",848.584106445312
"FDT51","OUT049",1794.36804199219
"FDV26","OUT017",3125.36865234375
"FDS04","OUT049",2323.96264648438
"FDW43","OUT018",3585.53540039062
"FDQ28","OUT010",334.286437988281
"NCK06","OUT017",2078.37329101562
"FDS23","OUT018",1966.376953125
"FDZ36","OUT019",699.80078125
"FDE56","OUT018",793.191284179688
"FDW10","OUT027",5071.6826171875
"NCN14","OUT045",2879.91357421875
"NCQ18","OUT045",1656.84106445312
"FDW08","OUT017",1691.70666503906
"FDU43","OUT035",3902.77880859375
"FDR33","OUT010",293.078002929688
"FDM24","OUT010",394.853973388672
"NCZ05","OUT046",1645.38366699219
"NCV41","OUT035",1976.95361328125
"FDV11","OUT018",2666.3291015625
"NCY05","OUT035",756.579406738281
"FDV44","OUT018",2654.8662109375
"FDW32","OUT049",1240.21044921875
"NCU18","OUT027",3115.06518554688
"NCC43","OUT035",3770.08471679688
"FDW19","OUT013",1758.55236816406
"FDN31","OUT035",3182.92407226562
"FDI48","OUT045",739.4658203125
"FDS24","OUT017",1358.25500488281
"FDF46","OUT049",1904.14172363281
"DRG23","OUT017",2134.25659179688
"FDG14","OUT018",2123.72143554688
"NCY30","OUT049",3077.53491210938
"FDO28","OUT018",1809.22180175781
"DRD24","OUT035",2121.17456054688
"FDI33","OUT049",1460.79931640625
"FDN32","OUT046",3029.5751953125
"FDR16","OUT045",3951.56274414062
"FDF26","OUT046",2496.76708984375
"NCN29","OUT018",530.683898925781
"FDE20","OUT045",3122.79541015625
"FDA46","OUT046",3153.07934570312
"FDU28","OUT045",2868.61010742188
"FDQ48","OUT045",1578.02783203125
"FDV36","OUT013",2065.84765625
