"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDD36","OUT013",1984.01341552734
"FDG57","OUT027",1401.09361816406
"FDL21","OUT018",484.02623046875
"FDN16","OUT027",2691.25875488281
"FDJ09","OUT027",1177.98978759766
"FDS01","OUT010",504.299946289063
"FDV33","OUT017",4052.720234375
"DRE12","OUT017",1750.73502685547
"FDR07","OUT013",1588.42361328125
"FDP48","OUT010",526.075739746094
"NCB55","OUT035",931.726973876953
"FDQ08","OUT013",920.697744140625
"FDR34","OUT035",4144.21452148437
"FDO33","OUT046",1809.09903076172
"FDP13","OUT045",680.522249755859
"FDX12","OUT049",3968.85590332031
"NCT06","OUT049",2801.078515625
"FDR16","OUT019",586.668245849609
"FDE36","OUT046",2757.111875
"FDZ36","OUT049",3304.84495605469
"FDV13","OUT045",1363.76720703125
"NCZ17","OUT035",756.363316650391
"FDU56","OUT045",3133.54895507812
"FDM09","OUT035",2897.05459960938
"FDV02","OUT017",2906.61708007813
"FDS34","OUT018",1580.90846679688
"FDA11","OUT049",1532.38834228516
"FDP09","OUT017",3653.0577734375
"FDB29","OUT027",3020.79680664063
"FDT19","OUT017",2879.47694335938
"DRH15","OUT017",737.577951660156
"FDY38","OUT046",3672.25231933594
"FDF14","OUT027",3816.96453125
"FDN48","OUT010",259.660375061035
"FDQ12","OUT013",3916.77331542969
"NCJ43","OUT045",2817.93092285156
"FDE17","OUT019",359.315440673828
"FDB05","OUT035",4078.76252441406
"FDH10","OUT045",2379.43083984375
"NCR06","OUT017",714.940083007813
"FDU32","OUT018",1774.20345214844
"FDD56","OUT049",2880.85881347656
"FDO36","OUT018",2642.58380859375
"FDH16","OUT010",222.011471862793
"FDX10","OUT018",519.425856323242
"FDZ37","OUT017",1397.85340332031
"FDU31","OUT010",568.829165649414
"DRC49","OUT049",2073.84919433594
"FDL15","OUT045",2432.14866210937
"FDN32","OUT019",555.210878295898
"DRH59","OUT027",1968.28905273437
"NCU29","OUT049",2554.8565234375
"FDR37","OUT019",613.584841308594
"FDS14","OUT018",2269.22244140625
"FDU02","OUT027",5972.69041992188
"FDJ08","OUT035",3191.01151855469
"NCZ06","OUT045",3724.19475097656
"FDO31","OUT049",1316.63489990234
"FDH31","OUT018",1410.86605957031
"FDS58","OUT017",2626.09751953125
"NCA53","OUT027",1395.91765136719
"FDF50","OUT046",3121.13795410156
"NCW42","OUT049",3710.74999023438
"NCQ17","OUT045",2434.048828125
"FDK51","OUT018",4007.34350585938
"NCW41","OUT010",539.034401245117
"NCR29","OUT017",858.229318847656
"FDB08","OUT019",379.673369750977
"FDA40","OUT027",2423.61329101562
"FDL14","OUT018",2279.57611816406
"FDB47","OUT046",3447.72178222656
"FDO03","OUT035",3979.53491699219
"DRK13","OUT019",503.16765625
"FDX13","OUT010",729.748422851563
"FDF52","OUT046",3197.07678710937
"FDT11","OUT013",3063.3026171875
"FDB08","OUT013",2471.82187011719
"FDQ28","OUT018",2228.29300292969
"FDD29","OUT045",4213.56821777344
"NCQ29","OUT027",5981.89053710938
"NCO02","OUT013",989.068024902344
"FDR56","OUT010",553.18676574707
"NCM54","OUT049",2111.8420703125
"FDP51","OUT035",1961.53865722656
"FDT38","OUT013",1296.861796875
"FDZ20","OUT018",3649.65635742187
"FDJ53","OUT013",1970.17328613281
"FDX13","OUT049",4192.0155078125
"FDP58","OUT035",3585.70377929687
"NCK31","OUT019",140.730736694336
"FDA35","OUT018",1754.46615722656
"FDV37","OUT018",2847.4423828125
"NCO07","OUT027",4958.76889648437
"FDA20","OUT045",3071.70486816406
"FDZ59","OUT035",2753.0327734375
"NCY17","OUT017",727.063707275391
"FDQ28","OUT035",2567.71658691406
"FDV35","OUT017",2435.22325195312
"FDQ36","OUT013",626.464295654297
"FDD34","OUT018",2336.69261230469
"FDK51","OUT045",4231.86736816406
"FDV31","OUT035",2806.41152832031
"FDR04","OUT035",1601.2377734375
"FDR14","OUT049",912.109019775391
"DRC36","OUT010",447.195367431641
"FDE39","OUT019",348.432524414063
"FDP57","OUT049",1692.33989501953
"FDE57","OUT046",2168.37198730469
"NCN18","OUT046",1794.75512939453
"NCQ05","OUT018",2244.87505371094
"FDW47","OUT035",2054.07469482422
"FDV46","OUT035",2219.69479980469
"NCP29","OUT045",1028.26113647461
"FDE09","OUT018",1533.71547363281
"NCU06","OUT027",5791.06655273438
"FDT19","OUT010",457.715480957031
"DRF15","OUT017",2359.72543945313
"DRI51","OUT013",2750.43155273438
"NCX54","OUT013",1680.53728027344
"DRE01","OUT013",3761.67032714844
"NCB07","OUT045",2975.77356933594
"FDU50","OUT035",1884.69061279297
"FDG40","OUT035",689.746187744141
"FDW10","OUT018",2463.4059765625
"FDX51","OUT013",3134.18803222656
"NCP17","OUT045",1019.51138793945
"FDP21","OUT035",3242.94718261719
"FDL04","OUT045",1596.07772216797
"FDV23","OUT013",1971.98876220703
"FDF24","OUT046",1318.63329345703
"FDH56","OUT027",3026.42553710938
"FDB51","OUT049",988.532484130859
"FDI58","OUT027",2560.97890625
"FDR20","OUT013",739.093974609375
"FDC51","OUT018",1756.00118408203
"FDB16","OUT027",2364.87953613281
"FDE40","OUT049",1004.24812133789
"NCM17","OUT035",747.881643066406
"FDU56","OUT035",3248.60541503906
"FDS32","OUT019",401.201220703125
"FDX02","OUT049",3792.42854003906
"FDT39","OUT027",3859.5828515625
"FDE35","OUT017",906.993732910156
"NCI42","OUT019",542.126737670898
"DRL23","OUT046",1602.01919921875
"FDA10","OUT046",1952.32478515625
"FDA11","OUT013",1516.13478515625
"NCM06","OUT046",2447.94554199219
"NCT05","OUT035",4111.89774414063
"NCQ02","OUT010",469.511508178711
"NCY06","OUT049",2227.00218261719
"FDY56","OUT035",3966.62428222656
"FDL02","OUT035",1680.68622802734
"NCI06","OUT035",2885.33749511719
"FDQ14","OUT045",2371.90635253906
"FDQ12","OUT017",3917.43716308594
"FDP36","OUT046",815.627336425781
"FDK21","OUT027",5855.74327148438
"FDO40","OUT045",2427.38484863281
"NCK54","OUT019",374.713792724609
"FDY09","OUT018",2610.99885253906
"NCW30","OUT049",4102.84068359375
"NCC55","OUT027",1079.89087402344
"FDE58","OUT018",1662.41503662109
"FDR39","OUT013",3064.3
"FDU28","OUT049",3090.97958496094
"FDH08","OUT017",3972.37232421875
"FDG35","OUT045",2460.15060546875
"FDG22","OUT049",678.101820068359
"FDC34","OUT035",2631.10711425781
"FDP15","OUT018",3542.77485351563
"FDK34","OUT010",667.248604736328
"FDU45","OUT035",1996.75028808594
"FDQ04","OUT027",1135.13825439453
"FDX22","OUT018",3159.74136230469
"FDB45","OUT017",1612.01261474609
"NCH43","OUT027",5311.78180664063
"DRE60","OUT046",3704.69268066406
"FDD17","OUT027",5920.29275390625
"NCM54","OUT017",2103.96411132812
"NCH55","OUT013",2040.49492675781
"NCT06","OUT017",2662.48316894531
"FDA48","OUT027",5207.7419921875
"FDY58","OUT027",6437.45625
"FDO25","OUT045",3506.45795410156
"FDN50","OUT045",1518.19194091797
"FDH35","OUT035",2731.57695800781
"FDK09","OUT045",3754.07180664062
"FDO16","OUT013",1438.25312988281
"FDW11","OUT045",1041.79563476562
"FDU47","OUT027",3370.66412109375
"NCQ42","OUT010",282.258075561523
"FDK55","OUT027",2497.08702148437
"FDN08","OUT049",1891.82981445312
"FDT57","OUT045",3827.26757324219
"FDJ12","OUT018",3220.55686035156
"DRL59","OUT017",849.265736083984
"NCN53","OUT046",706.684654541016
"FDO51","OUT010",100.12579498291
"FDK56","OUT017",3089.94838378906
"FDY12","OUT035",882.002862548828
"FDU15","OUT035",710.614639892578
"FDQ19","OUT046",3812.52572265625
"DRF15","OUT045",2361.0453515625
"DRE25","OUT019",275.894797058105
"FDK57","OUT018",1701.11454101563
"FDD33","OUT010",621.921494140625
"FDR34","OUT027",6290.44017578125
"FDU04","OUT045",2002.32430419922
"FDE35","OUT019",197.87240234375
"NCD31","OUT035",2739.93977539063
"FDJ56","OUT035",1634.54400390625
"NCU53","OUT046",2602.28257324219
"FDD39","OUT035",3610.94599609375
"NCU17","OUT019",354.129673461914
"FDJ20","OUT046",1941.91932373047
"NCW41","OUT018",2429.41345214844
"FDL52","OUT035",707.791474609375
"FDS39","OUT035",2238.44212402344
"DRJ47","OUT045",2763.318828125
"FDP13","OUT010",92.0584656524658
"DRK39","OUT010",219.633641967773
"FDF28","OUT010",275.083553466797
"FDB09","OUT045",1993.27516601563
"FDM51","OUT046",1529.18134033203
"DRM49","OUT018",672.628502197266
"DRF23","OUT013",2663.92636230469
"DRH01","OUT035",2961.39891113281
"FDH12","OUT027",2695.69265625
"FDA28","OUT019",331.889037475586
"FDW37","OUT018",1242.79482666016
"FDF02","OUT046",1669.47456298828
"DRL37","OUT046",710.690223388672
"NCF43","OUT046",2115.99870605469
"FDH08","OUT010",661.711350097656
"FDR34","OUT019",749.549276123047
"NCK19","OUT049",3173.04058105469
"NCD55","OUT018",464.072850341797
"FDT27","OUT049",3685.423515625
"FDQ57","OUT045",2386.76046875
"FDA47","OUT035",2642.56844238281
"DRG15","OUT027",1868.69958496094
"FDE05","OUT018",2154.03060546875
"FDN46","OUT046",1667.33250244141
"FDX27","OUT027",2536.31145996094
"FDT51","OUT045",1739.89898193359
"FDU33","OUT013",698.154180908203
"FDJ16","OUT027",1740.68492919922
"FDD20","OUT019",385.710574951172
"FDT36","OUT049",654.441365966797
"DRF15","OUT027",3734.1618359375
"FDN52","OUT010",219.100577087402
"FDC22","OUT027",5302.30228515625
"FDX15","OUT045",2536.79487304688
"FDT13","OUT013",3181.12526855469
"FDU04","OUT017",2092.21447998047
"FDU31","OUT019",571.049526367187
"FDW59","OUT027",2262.87446289063
"NCO29","OUT046",2592.36765625
"FDL15","OUT035",2519.87054199219
"FDI41","OUT049",2470.32061523438
"FDQ48","OUT049",1605.15072998047
"DRI39","OUT013",889.119614257812
"FDI08","OUT013",4154.68824707031
"FDC21","OUT049",1832.15537841797
"FDF58","OUT035",1086.88526367188
"FDS08","OUT010",397.027738037109
"FDE47","OUT045",2040.69978515625
"NCP18","OUT019",370.571520385742
"NCR41","OUT013",1520.32392089844
"FDA27","OUT013",3896.11665527344
"FDA43","OUT035",3195.55828613281
"FDA49","OUT045",1334.17018066406
"NCE55","OUT018",2538.72701171875
"DRM49","OUT027",1155.48965820312
"FDF22","OUT027",5302.75388671875
"FDQ15","OUT018",1174.58594482422
"NCS54","OUT017",3068.06018554687
"NCY05","OUT013",637.612403564453
"FDR45","OUT046",3833.29895019531
"FDK57","OUT049",2037.40098144531
"FDF41","OUT010",692.683363037109
"FDV21","OUT046",2074.24702636719
"FDD51","OUT046",772.001705322266
"FDF33","OUT046",1710.12835693359
"FDA38","OUT046",3828.59828613281
"FDR56","OUT045",3076.85623046875
"NCN41","OUT017",2061.22884521484
"FDC60","OUT027",2383.52652832031
"FDB47","OUT045",3409.43330078125
"DRH01","OUT013",2851.60529296875
"FDW08","OUT046",1648.87573730469
"FDF38","OUT027",1113.15078125
"FDY32","OUT017",2548.97133789062
"FDG34","OUT049",1709.36661376953
"FDG47","OUT019",660.956704101563
"NCF18","OUT035",3120.80729980469
"FDL39","OUT019",476.094208984375
"NCH55","OUT035",2145.01642089844
"DRJ35","OUT049",984.447795410156
"FDS44","OUT035",3930.43619140625
"DRE01","OUT018",3443.24085449219
"FDY39","OUT013",3172.06854003906
"FDY32","OUT018",2389.56247558594
"FDR33","OUT027",3022.87452636719
"NCP50","OUT049",1285.66422607422
"FDZ47","OUT018",1317.607421875
"FDU57","OUT049",2447.10968261719
"FDY44","OUT013",3166.64166503906
"DRH59","OUT018",995.449182128906
"FDB03","OUT027",5749.23901367188
"FDY46","OUT045",3066.87155273438
"FDM39","OUT045",2752.07538574219
"FDY36","OUT035",1224.78633789062
"NCM55","OUT035",3198.3227734375
"FDJ50","OUT010",154.58663192749
"DRL60","OUT013",2358.6610546875
"NCJ54","OUT049",3776.1176171875
"FDX59","OUT017",629.862052001953
"FDI07","OUT013",3170.23342285156
"DRF51","OUT010",119.460613098145
"FDM14","OUT017",1728.53287353516
"FDP21","OUT045",3115.75705566406
"FDE40","OUT035",1107.35271484375
"FDE05","OUT035",2494.63783203125
"FDM13","OUT027",3290.54557617187
"FDC34","OUT027",3874.25440917969
"NCI55","OUT018",1778.15279541016
"NCE43","OUT018",2484.69403320312
"FDW58","OUT018",1449.18392822266
"FDG60","OUT045",3780.4946484375
"FDV31","OUT017",2764.02489746094
"FDR47","OUT013",3089.12415039062
"FDM60","OUT019",78.3252653503418
"NCF06","OUT018",3198.24715820312
"NCN26","OUT027",2992.76059570313
"FDQ59","OUT049",1365.63516601562
"FDF09","OUT046",637.541845703125
"NCS06","OUT017",3928.95018554688
"FDT44","OUT046",1870.8115625
"FDI19","OUT017",3949.66528808594
"FDT22","OUT017",950.934393310547
"NCF54","OUT027",4432.32931640625
"DRG25","OUT045",3204.68273925781
"FDB59","OUT017",3178.01231933594
"FDQ37","OUT017",3107.08345214844
"FDP56","OUT035",827.923542480469
"FDW44","OUT035",2950.75672851563
"FDJ26","OUT010",570.904600830078
"FDU43","OUT018",3298.20916503906
"FDW33","OUT045",1616.83291015625
"NCX53","OUT027",3414.31942871094
"FDN56","OUT010",432.979451904297
"DRF15","OUT049",2351.18462890625
"FDO33","OUT017",1920.81016601563
"FDZ39","OUT010",255.720436096191
"NCJ19","OUT017",870.728392333984
"FDU01","OUT035",3249.17411621094
"FDT12","OUT035",3813.79780273438
"NCM18","OUT018",822.843656005859
"FDP19","OUT017",2020.83575439453
"NCR42","OUT049",659.309964599609
"FDN10","OUT046",1907.16628662109
"FDG44","OUT017",897.474741210938
"FDQ10","OUT046",2916.03928222656
"DRH13","OUT049",1613.50910400391
"FDT52","OUT013",3974.8796875
"FDM56","OUT045",1723.04029541016
"NCO43","OUT010",334.477458496094
"NCV29","OUT035",2940.71068359375
"NCF06","OUT013",3979.37370117187
"FDO50","OUT035",1494.53562255859
"FDT59","OUT013",4008.58059570312
"FDX40","OUT027",1135.79212158203
"FDE50","OUT017",3246.2870703125
"FDX51","OUT017",3204.32446289062
"NCD30","OUT018",1319.91733154297
"FDK15","OUT013",1648.96639892578
"FDL12","OUT045",994.906276855469
"FDK46","OUT017",4100.65005859375
"DRH49","OUT010",198.291104125977
"FDQ57","OUT046",2416.45102539063
"FDY59","OUT017",1472.96422607422
"FDO09","OUT018",3615.68661132812
"NCG30","OUT035",2059.05590820312
"FDM09","OUT017",2709.70694335938
"NCN17","OUT027",2657.8046484375
"NCS42","OUT013",1385.31561035156
"FDD02","OUT019",353.037728881836
"FDE34","OUT013",3165.25448242187
"FDU38","OUT045",3092.13000976562
"FDB33","OUT046",2583.7217578125
"NCJ29","OUT017",1347.22121826172
"FDZ27","OUT035",844.520051269531
"FDI40","OUT013",1541.95225585938
"FDG22","OUT013",646.517867431641
"FDT51","OUT017",1817.39522705078
"FDF20","OUT018",2840.02721679688
"FDV50","OUT035",2049.92517822266
"FDT02","OUT049",659.453345947266
"DRC49","OUT017",2351.82978027344
"FDF26","OUT049",2438.72515625
"FDV52","OUT035",1894.65806396484
"FDX59","OUT049",657.137833251953
"FDV25","OUT035",3826.12119140625
"FDW23","OUT027",1057.56910522461
"FDE53","OUT018",1410.28843505859
"FDA19","OUT017",2030.30824951172
"FDH22","OUT046",2031.54700683594
"NCO41","OUT013",1535.90923583984
"FDX12","OUT017",4072.22266113281
"FDF17","OUT013",3113.16901367187
"FDS11","OUT045",3720.83527832031
"FDR51","OUT035",2453.08381835938
"FDT49","OUT010",252.184362792969
"FDC56","OUT013",1967.97345458984
"FDR13","OUT027",3046.49639160156
"FDQ60","OUT035",2010.57344726562
"FDN38","OUT049",4080.88969726562
"NCL29","OUT013",2502.25111816406
"FDO13","OUT027",4140.99596191406
"FDE26","OUT018",2173.92398925781
"FDA31","OUT010",415.480454711914
"FDX14","OUT035",1216.48121337891
"FDA34","OUT045",2937.86871582031
"FDF26","OUT013",2421.45832519531
"FDE38","OUT045",2658.3673828125
"DRI11","OUT046",1838.28443359375
"FDQ60","OUT027",2884.66691894531
"FDL21","OUT027",851.554327392578
"DRC12","OUT027",5217.575078125
"FDC47","OUT046",3683.7014453125
"FDE57","OUT045",2064.44249755859
"FDT14","OUT045",1969.09986816406
"NCZ53","OUT046",3388.65219726563
"FDE28","OUT018",3496.32540039062
"FDR19","OUT035",2488.78107421875
"NCF54","OUT019",448.418265380859
"FDZ08","OUT046",1294.27731445312
"NCJ05","OUT018",2201.60104980469
"FDF59","OUT046",2076.76170410156
"NCO05","OUT035",1713.14971923828
"FDW24","OUT018",631.289470214844
"NCX42","OUT018",2642.78723144531
"NCA53","OUT035",843.679656982422
"FDI45","OUT019",441.041607055664
"FDG46","OUT046",1908.20426025391
"FDM20","OUT010",642.259245605469
"FDW11","OUT010",172.685182495117
"FDX08","OUT035",3032.02475097656
"NCK17","OUT035",714.643862304687
"FDK32","OUT018",2191.38665527344
"NCA42","OUT035",2635.95938964844
"DRI01","OUT035",2949.46155273437
"NCL55","OUT049",4020.65916015625
"DRE25","OUT018",1307.04794189453
"FDD14","OUT017",3012.66290039063
"FDB10","OUT046",3688.55191894531
"DRN11","OUT035",2396.43868164062
"FDP38","OUT018",604.203983154297
"NCA30","OUT017",3053.4708984375
"FDT15","OUT017",3186.85228515625
"NCP55","OUT018",722.148724365234
"FDF12","OUT035",2437.57450683594
"FDM21","OUT018",3542.16878417969
"FDX56","OUT035",3616.18296875
"FDF10","OUT017",2482.68311035156
"FDT32","OUT045",3022.10311035156
"FDM51","OUT018",1398.66229003906
"NCR50","OUT018",2383.46509765625
"FDI19","OUT049",3911.90493652344
"FDX21","OUT017",1650.25128173828
"FDR31","OUT035",2486.60210449219
"FDY02","OUT013",4206.603046875
"NCA29","OUT045",2819.99080078125
"NCX17","OUT046",3285.58083007813
"FDM12","OUT045",3091.47353515625
"FDI53","OUT027",3904.70342285156
"NCU30","OUT049",2785.04718261719
"FDC56","OUT027",3112.25897949219
"FDK27","OUT018",1773.18668212891
"NCK18","OUT017",2812.18872558594
"FDB52","OUT019",704.035812988281
"DRG25","OUT027",5211.46608398437
"FDZ13","OUT049",847.007955322266
"FDB57","OUT019",695.973138427734
"FDR40","OUT046",1328.29379394531
"NCO14","OUT019",71.4202280044556
"NCN19","OUT045",2851.41807617187
"FDQ28","OUT019",375.285086669922
"FDO13","OUT018",2309.44440429687
"FDK48","OUT013",1262.49561523438
"FDU07","OUT018",2128.8521484375
"FDW20","OUT046",1970.69545654297
"FDV12","OUT010",269.447840270996
"FDH24","OUT013",2515.56625488281
"FDV59","OUT049",3540.15816894531
"FDK57","OUT045",1951.93365722656
"FDL16","OUT027",1243.42755371094
"NCQ17","OUT046",2454.30631835937
"FDJ15","OUT018",2854.27656738281
"FDX24","OUT049",1486.12946289063
"FDT47","OUT046",1705.14506103516
"FDT10","OUT049",1013.14213623047
"FDZ37","OUT018",1172.43000244141
"FDW43","OUT027",6416.77182617187
"DRN36","OUT017",1561.97753173828
"FDJ14","OUT045",1268.09396972656
"FDA32","OUT013",3447.6619921875
"FDJ38","OUT019",585.992869873047
"FDQ57","OUT017",2419.07298339844
"NCQ41","OUT019",491.172635498047
"FDG56","OUT049",1008.27777587891
"DRC13","OUT027",3059.67416503906
"FDV55","OUT035",2516.12782714844
"FDQ49","OUT045",2557.15466796875
"FDE29","OUT010",187.891492919922
"FDR03","OUT013",3419.88493652344
"FDD45","OUT049",1508.98427001953
"FDN38","OUT010",622.968638916016
"FDT56","OUT046",919.078416748047
"FDT48","OUT045",3205.26123046875
"FDU03","OUT049",2984.41831054688
"FDC56","OUT010",250.390926208496
"NCO43","OUT027",2614.72933105469
"FDQ27","OUT017",1785.5169140625
"FDR03","OUT046",3085.65977050781
"DRH23","OUT010",201.728745727539
"FDG22","OUT045",679.058721923828
"NCJ42","OUT013",1642.83379394531
"FDR24","OUT046",1404.29139648437
"FDW60","OUT035",2889.70809082031
"FDJ08","OUT013",3079.04296386719
"DRL59","OUT018",644.475928955078
"FDG60","OUT010",515.719407958984
"FDW27","OUT017",2397.78157226563
"FDX14","OUT018",1098.22713134766
"FDC20","OUT013",843.761967773438
"NCS29","OUT018",3527.64072265625
"FDJ56","OUT046",1606.22663574219
"FDB20","OUT019",284.807991943359
"FDL28","OUT027",6002.93940429688
"FDW01","OUT018",2142.7403515625
"FDL03","OUT046",2953.78798828125
"FDX22","OUT049",3735.86927246094
"FDJ21","OUT035",2590.2462109375
"FDR31","OUT045",2386.00474609375
"FDG21","OUT035",2532.758203125
"FDS22","OUT027",1140.75311767578
"FDK08","OUT035",1618.09910644531
"FDE17","OUT018",2169.43516601562
"NCN30","OUT017",1573.25270019531
"FDT50","OUT046",1526.12067871094
"NCX42","OUT049",2797.75920898438
"FDJ12","OUT035",3702.0269921875
"NCA18","OUT027",2965.30021484375
"FDP23","OUT019",544.713740844727
"FDX12","OUT013",3990.50605957031
"FDN40","OUT018",2131.45708496094
"FDV48","OUT035",1338.01099365234
"NCY54","OUT013",2865.12664550781
"FDL16","OUT010",130.344487457275
"FDR45","OUT018",3342.28181152344
"FDJ52","OUT046",2557.45468261719
"DRG01","OUT017",1322.06716552734
"FDP52","OUT013",3943.93120605469
"FDU58","OUT017",3141.34921875
"FDL02","OUT045",1617.83417724609
"FDG28","OUT013",3979.162734375
"FDA19","OUT035",2043.59109375
"FDW46","OUT027",1964.33028076172
"NCD43","OUT049",1657.39177001953
"DRG39","OUT013",807.000904541016
"NCF55","OUT049",677.379366455078
"FDJ07","OUT046",1876.47804931641
"FDE08","OUT046",2440.78751464844
"FDP56","OUT019",134.350353240967
"FDT45","OUT045",827.724506835938
"FDF17","OUT018",2846.09289550781
"FDX44","OUT046",1347.85164550781
"FDM28","OUT027",4822.12048828125
"FDI36","OUT049",3137.68875
"FDS07","OUT045",1843.15775146484
"FDD36","OUT045",1903.60672851563
"FDW11","OUT046",993.033872070313
"FDN40","OUT049",2388.87559570312
"NCQ18","OUT049",1567.37546142578
"NCQ54","OUT017",2899.12829101563
"NCS42","OUT045",1458.38510498047
"DRH39","OUT010",221.534682006836
"FDC09","OUT027",2721.10373046875
"FDT08","OUT010",381.491057128906
"FDC08","OUT035",3813.56379882813
"FDT20","OUT017",653.881618652344
"FDS35","OUT035",1107.52541503906
"FDX58","OUT018",2941.45395507813
"FDW58","OUT046",1598.05389160156
"DRD27","OUT046",1503.58979980469
"FDH32","OUT019",283.859469604492
"FDS26","OUT035",4263.84875488281
"FDQ31","OUT046",1401.67600830078
"FDP11","OUT018",3109.65587402344
"FDD58","OUT017",1619.76159179688
"FDM33","OUT045",3392.32904785156
"FDZ16","OUT049",3209.76575195312
"NCS29","OUT010",490.691643066406
"NCM18","OUT019",193.976139526367
"FDP11","OUT049",3606.06249023438
"NCC42","OUT017",2181.12342773438
"DRM23","OUT046",2811.95830566406
"NCN55","OUT027",5960.21158203125
"FDK46","OUT013",4118.17659667969
"FDR01","OUT046",3201.20736328125
"NCA05","OUT045",2275.89745117188
"NCP43","OUT017",2917.04507324219
"FDR12","OUT010",388.827744750977
"FDQ01","OUT013",3839.7909375
"FDM13","OUT046",2040.09080078125
"FDQ19","OUT017",4012.64111328125
"FDK56","OUT019",495.414536132812
"NCX06","OUT010",609.333973388672
"FDO56","OUT027",3010.36084472656
"FDU45","OUT045",1864.17842285156
"FDI16","OUT019",183.202030639648
"FDL32","OUT046",1903.82609863281
"FDA07","OUT046",2039.24918457031
"FDA14","OUT045",2382.23534667969
"FDV46","OUT027",3374.8778125
"NCO07","OUT035",3281.233671875
"NCP41","OUT046",1672.16874267578
"FDY60","OUT018",1881.06283935547
"FDN38","OUT017",4004.36960449219
"FDO15","OUT046",1154.39271240234
"FDT60","OUT013",1990.22494628906
"FDA55","OUT035",3889.85477050781
"FDE02","OUT010",244.85401763916
"DRJ39","OUT049",3736.78981445313
"FDV34","OUT035",1217.98107666016
"FDS20","OUT027",5242.17451171875
"FDF02","OUT027",2713.81921386719
"FDW40","OUT017",2220.14769042969
"NCB43","OUT046",2979.22628417969
"FDR58","OUT017",1430.71870605469
"DRJ59","OUT035",749.543875732422
"NCD30","OUT017",1584.14011474609
"FDE14","OUT017",1583.72192871094
"FDC28","OUT018",1407.89319335937
"FDU16","OUT018",1127.63760986328
"NCD19","OUT035",951.655926513672
"FDU21","OUT046",660.978862304687
"FDV59","OUT027",5252.82254882813
"FDU03","OUT045",3106.784375
"FDC33","OUT010",548.397993774414
"NCR42","OUT035",680.052783203125
"DRH59","OUT035",1190.26634765625
"NCM31","OUT035",2180.00756835938
"FDS50","OUT035",3869.17959472656
"FDP39","OUT046",861.250386962891
"FDQ55","OUT013",1932.06925292969
"FDV36","OUT019",399.877050170898
"FDI05","OUT027",2320.56626464844
"FDS45","OUT027",2706.27498046875
"FDA39","OUT045",655.472542724609
"FDC37","OUT010",219.977489318848
"FDJ60","OUT027",4209.50081054688
"DRQ35","OUT046",1999.31490234375
"NCJ06","OUT046",1985.32555664063
"NCY42","OUT018",2347.46597167969
"DRM37","OUT049",3240.30993652344
"FDR14","OUT045",803.129306640625
"FDE51","OUT049",718.960557861328
"FDT33","OUT017",2727.65734375
"FDR08","OUT013",1832.72736816406
"FDE36","OUT010",445.208293457031
"FDL22","OUT019",284.084469299316
"FDR44","OUT013",2031.18037109375
"FDI56","OUT019",284.444752502441
"FDE47","OUT010",293.077436523437
"FDV27","OUT010",240.553232116699
"FDV10","OUT049",730.479189453125
"FDC40","OUT045",1287.46663085938
"NCX41","OUT013",3525.47112792969
"NCQ38","OUT027",2621.81479980469
"FDV12","OUT027",2674.92517578125
"FDE52","OUT017",1394.01949951172
"FDG20","OUT027",4537.19424804688
"FDV16","OUT027",1099.15542236328
"FDI32","OUT017",1887.12899169922
"FDJ32","OUT049",1001.15795410156
"FDN39","OUT018",2445.13186035156
"FDY34","OUT017",2815.6448828125
"FDC14","OUT035",746.783626708984
"FDA55","OUT017",3881.27796386719
"FDZ50","OUT010",659.904777832031
"DRG13","OUT049",2658.84165039063
"FDP01","OUT013",2370.88958984375
"NCG54","OUT017",2859.38337402344
"FDM13","OUT045",1988.95724121094
"NCO18","OUT027",4746.97595703125
"NCW41","OUT013",2538.18146972656
"FDM52","OUT027",3836.31741210937
"NCF55","OUT035",705.676444091797
"FDT09","OUT046",2145.78124511719
"NCM19","OUT035",1867.04114501953
"FDW12","OUT018",2151.02593261719
"FDP15","OUT019",648.225965576172
"FDK36","OUT045",768.015815429687
"FDZ25","OUT035",3046.96267578125
"NCW06","OUT049",3230.23288085938
"FDW60","OUT046",2879.02381835938
"DRC49","OUT013",2322.44936523437
"NCT17","OUT035",3179.29883300781
"NCN06","OUT018",2372.56266113281
"FDC45","OUT013",2813.57549804688
"DRJ47","OUT019",501.750201416016
"NCF06","OUT045",3736.24276367187
"FDE21","OUT010",309.978834838867
"DRG27","OUT013",709.292274169922
"FDW40","OUT049",2191.01375976562
"NCO53","OUT046",3025.42587890625
"FDE23","OUT049",742.086751708984
"FDQ16","OUT046",1677.45982421875
"FDS26","OUT045",3967.214375
"FDZ13","OUT010",152.617657165527
"FDS14","OUT049",2457.92462890625
"FDC10","OUT045",1861.97674804687
"FDY16","OUT049",3198.6498828125
"FDJ20","OUT035",2034.35821777344
"FDV43","OUT035",718.713728027344
"FDZ32","OUT027",2709.01908691406
"FDR23","OUT046",2813.47799316406
"FDN24","OUT035",902.122185058594
"FDE34","OUT027",5111.95151367187
"FDU31","OUT013",3445.75428222656
"FDW33","OUT018",1482.71804443359
"FDU26","OUT046",1898.52771728516
"FDE20","OUT027",4019.86770996094
"NCW05","OUT035",1751.87302490234
"FDB22","OUT018",2162.39552246094
"FDO56","OUT046",1901.37399169922
"FDA19","OUT027",3315.44153808594
